Customer_id,Age,Gender,ProductCategory,PurchaseAmount,PurchaseDate
1528,43,Prefer Not to say,Home Goods,341.32,2024-11-29
1529,37,Prefer Not to say,Electronics,63.41,2024-12-11
1530,57,Prefer Not to say,Food & Beverage,187.93,2024-09-29
1531,34,Female,Books,226.28,2024-05-16
1532,45,Prefer Not to say,Home Goods,86.15,2024-02-10
1533,18,Female,Apparel,55.38,2024-12-04
1534,45,Prefer Not to say,Books,86.36,2024-03-22
1535,57,Female,Food & Beverage,316.94,2024-06-14
1536,61,Prefer Not to say,Home Goods,122.89,2024-06-05
1537,19,Prefer Not to say,Books,253.61,2024-11-01
1538,24,Prefer Not to say,Home Goods,482.28,2024-12-26
1539,30,Male,Books,379.13,2024-11-11
1540,35,Prefer Not to say,Books,241.48,2024-02-22
1541,55,Male,Home Goods,157.06,2024-04-04
1542,35,Female,Electronics,27.48,2024-12-07
1543,19,Prefer Not to say,Food & Beverage,48.53,2024-08-30
1544,63,Female,Books,401.37,2024-10-13
1545,63,Female,Apparel,98.86,2024-05-21
1546,67,Female,Electronics,51.49,2024-11-20
1547,61,Male,Books,17.48,2024-12-04
1548,34,Female,Home Goods,465.62,2024-04-07
1549,40,Male,Apparel,90.36,2024-07-09
1550,29,Prefer Not to say,Electronics,51.87,2024-09-02
1551,42,Prefer Not to say,Apparel,290.7,2024-09-02
1552,57,Prefer Not to say,Books,442.52,2024-07-10
1553,39,Female,Electronics,390.25,2024-05-28
1554,46,Male,Home Goods,274.45,2024-12-21
1555,30,Female,Apparel,45.77,2024-03-23
1556,20,Prefer Not to say,Books,32.2,2024-02-26
1557,32,Prefer Not to say,Apparel,480.83,2024-07-11
1558,33,Female,Books,299.16,2024-10-21
1559,26,Male,Food & Beverage,196.4,2024-05-09
1560,51,Female,Food & Beverage,384.52,2024-06-07
1561,59,Male,Apparel,417.15,2024-01-14
1562,27,Female,Home Goods,195.58,2024-05-05
1563,22,Prefer Not to say,Books,15.99,2024-07-29
1564,45,Prefer Not to say,Books,221.15,2024-07-28
1565,59,Female,Books,22.18,2024-01-08
1566,41,Female,Food & Beverage,497.51,2024-01-11
1567,51,Male,Electronics,88.38,2024-05-14
1568,54,Male,Electronics,236.69,2024-10-07
1569,57,Prefer Not to say,Home Goods,453.26,2024-06-23
1570,54,Prefer Not to say,Apparel,319.55,2024-10-28
1571,23,Female,Food & Beverage,338.26,2024-12-31
1572,30,Male,Books,128.82,2024-11-01
1573,48,Prefer Not to say,Electronics,149.71,2024-12-23
1574,44,Female,Books,192.89,2024-10-31
1575,69,Male,Books,54.43,2024-05-21
1576,47,Female,Home Goods,212.22,2024-01-01
1577,41,Female,Home Goods,204.98,2024-05-07
1578,28,Male,Food & Beverage,401.01,2024-05-31
1579,44,Male,Electronics,252.68,2024-06-20
1580,24,Prefer Not to say,Food & Beverage,400.95,2024-09-04
1581,49,Male,Apparel,298.39,2024-02-16
1582,50,Prefer Not to say,Books,273.14,2024-10-16
1583,40,Female,Food & Beverage,403.2,2024-12-23
1584,26,Prefer Not to say,Electronics,433.69,2024-05-05
1585,38,Prefer Not to say,Food & Beverage,23.15,2024-10-16
1586,40,Prefer Not to say,Food & Beverage,262.41,2024-11-20
1587,64,Male,Electronics,392.34,2024-05-06
1588,46,Prefer Not to say,Books,484.32,2024-12-20
1589,67,Prefer Not to say,Food & Beverage,479.05,2024-01-25
1590,34,Male,Home Goods,167.57,2024-08-16
1591,33,Male,Books,406.15,2024-09-29
1592,63,Female,Home Goods,412.65,2024-04-11
1593,43,Female,Home Goods,15.08,2024-10-27
1594,53,Male,Apparel,313.31,2024-12-04
1595,22,Female,Electronics,474.79,2024-12-20
1596,48,Prefer Not to say,Apparel,481.83,2024-08-19
1597,30,Prefer Not to say,Books,164.28,2024-09-16
1598,56,Prefer Not to say,Books,413.97,2024-02-27
1599,66,Female,Food & Beverage,98.83,2024-05-29
1600,64,Prefer Not to say,Apparel,207.25,2024-11-22
1601,52,Female,Apparel,289.39,2024-12-09
1602,51,Male,Books,118.1,2024-02-03
1603,63,Male,Home Goods,15.7,2024-02-26
1604,69,Prefer Not to say,Electronics,218.92,2024-02-22
1605,28,Prefer Not to say,Home Goods,361.5,2024-05-18
1606,63,Prefer Not to say,Home Goods,119.57,2024-12-07
1607,67,Male,Electronics,211.17,2024-10-07
1608,50,Prefer Not to say,Home Goods,237.69,2024-06-12
1609,56,Male,Apparel,324.0,2024-05-23
1610,41,Male,Electronics,402.06,2024-01-29
1611,55,Male,Electronics,140.23,2024-03-30
1612,23,Prefer Not to say,Home Goods,178.21,2024-02-03
1613,23,Male,Electronics,403.86,2024-07-02
1614,59,Prefer Not to say,Apparel,129.62,2024-07-15
1615,57,Female,Food & Beverage,106.55,2024-11-15
1616,38,Male,Books,127.9,2024-04-02
1617,50,Female,Food & Beverage,392.44,2024-10-16
1618,26,Male,Apparel,402.39,2024-12-15
1619,18,Prefer Not to say,Apparel,330.69,2024-12-03
1620,42,Prefer Not to say,Books,453.22,2024-06-18
1621,60,Female,Apparel,104.43,2024-05-27
1622,67,Prefer Not to say,Electronics,265.66,2024-05-12
1623,23,Female,Electronics,280.94,2024-01-08
1624,52,Prefer Not to say,Apparel,410.49,2024-10-21
1625,35,Prefer Not to say,Home Goods,252.6,2024-02-12
1626,41,Female,Home Goods,437.9,2024-11-24
1627,23,Male,Food & Beverage,498.87,2024-06-28
1628,44,Female,Apparel,477.67,2024-04-07
1629,44,Prefer Not to say,Food & Beverage,174.3,2024-03-25
1630,63,Female,Home Goods,23.46,2024-09-07
1631,54,Prefer Not to say,Food & Beverage,207.76,2024-07-17
1632,36,Male,Apparel,77.23,2024-11-20
1633,25,Prefer Not to say,Electronics,351.93,2024-06-17
1634,30,Female,Books,224.13,2024-09-17
1635,39,Male,Books,475.21,2024-06-11
1636,21,Male,Home Goods,174.1,2024-07-27
1637,56,Prefer Not to say,Electronics,364.34,2024-12-16
1638,68,Prefer Not to say,Home Goods,448.0,2024-07-03
1639,18,Prefer Not to say,Electronics,218.96,2024-07-09
1640,42,Male,Food & Beverage,173.93,2024-07-19
1641,40,Male,Food & Beverage,57.18,2024-04-03
1642,50,Female,Electronics,32.55,2024-05-31
1643,32,Prefer Not to say,Food & Beverage,203.09,2024-10-22
1644,62,Female,Apparel,164.71,2024-08-15
1645,23,Female,Books,459.03,2024-03-05
1646,37,Female,Electronics,493.17,2024-01-21
1647,50,Male,Apparel,142.6,2024-08-27
1648,29,Prefer Not to say,Electronics,244.52,2024-09-04
1649,25,Female,Books,348.23,2024-09-18
1650,25,Male,Apparel,255.81,2024-04-29
1651,20,Male,Home Goods,154.73,2024-06-05
1652,32,Prefer Not to say,Apparel,169.07,2024-03-26
1653,18,Prefer Not to say,Apparel,24.38,2024-04-11
1654,66,Prefer Not to say,Home Goods,127.72,2024-06-05
1655,25,Male,Books,279.19,2024-10-24
1656,39,Prefer Not to say,Home Goods,186.37,2024-10-20
1657,68,Female,Books,10.0,2024-01-01
1658,38,Prefer Not to say,Food & Beverage,236.88,2024-04-08
1659,45,Female,Food & Beverage,264.46,2024-02-22
1660,31,Female,Food & Beverage,47.17,2024-06-05
1661,52,Female,Books,219.87,2024-07-11
1662,26,Prefer Not to say,Books,198.1,2024-05-06
1663,29,Prefer Not to say,Apparel,387.37,2024-10-04
1664,40,Prefer Not to say,Food & Beverage,158.38,2024-02-14
1665,63,Female,Books,393.71,2024-01-15
1666,26,Prefer Not to say,Food & Beverage,444.84,2024-09-23
1667,26,Prefer Not to say,Food & Beverage,227.72,2024-05-29
1668,46,Female,Books,237.6,2024-05-01
1669,46,Male,Books,134.3,2024-10-27
1670,61,Female,Electronics,463.66,2024-08-12
1671,64,Male,Books,20.15,2024-07-21
1672,39,Female,Food & Beverage,340.33,2024-01-28
1673,19,Prefer Not to say,Books,414.68,2024-05-26
1674,31,Female,Electronics,476.91,2024-05-09
1675,44,Prefer Not to say,Food & Beverage,183.0,2024-10-25
1676,38,Prefer Not to say,Apparel,29.0,2024-10-19
1677,43,Female,Home Goods,16.66,2024-10-15
1678,47,Male,Electronics,493.45,2024-05-15
1679,29,Male,Food & Beverage,352.7,2024-07-26
1680,21,Male,Apparel,201.64,2024-05-21
1681,19,Male,Home Goods,134.91,2024-07-26
1682,30,Prefer Not to say,Electronics,258.41,2024-08-13
1683,52,Female,Electronics,426.04,2024-08-31
1684,63,Male,Electronics,227.54,2024-02-20
1685,65,Prefer Not to say,Books,202.16,2024-08-07
1686,64,Female,Apparel,139.04,2024-05-01
1687,41,Male,Home Goods,492.16,2024-06-15
1688,50,Male,Home Goods,276.58,2024-03-04
1689,43,Female,Food & Beverage,145.77,2024-09-07
1690,43,Male,Apparel,294.64,2024-01-25
1691,61,Male,Electronics,185.17,2024-03-30
1692,34,Female,Books,461.41,2024-08-18
1693,26,Prefer Not to say,Books,492.83,2024-09-24
1694,52,Female,Books,245.95,2024-06-15
1695,63,Prefer Not to say,Home Goods,237.37,2024-04-15
1696,40,Female,Food & Beverage,326.18,2024-07-07
1697,35,Female,Electronics,65.2,2024-03-14
1698,62,Female,Books,239.41,2024-12-09
1699,66,Male,Food & Beverage,143.78,2024-04-25
1700,51,Female,Books,231.13,2024-06-11
1701,20,Female,Home Goods,19.45,2024-09-03
1702,34,Prefer Not to say,Apparel,12.95,2024-07-12
1703,61,Prefer Not to say,Food & Beverage,151.3,2024-03-18
1704,35,Prefer Not to say,Home Goods,410.07,2024-09-12
1705,44,Female,Food & Beverage,352.35,2024-01-23
1706,68,Male,Food & Beverage,110.34,2024-03-17
1707,39,Male,Food & Beverage,161.06,2024-04-26
1708,32,Male,Books,150.23,2024-09-25
1709,19,Prefer Not to say,Apparel,150.62,2024-07-09
1710,50,Female,Food & Beverage,269.5,2024-03-31
1711,51,Male,Apparel,21.5,2024-06-12
1712,50,Female,Books,411.53,2024-06-18
1713,30,Female,Food & Beverage,97.12,2024-02-19
1714,39,Female,Food & Beverage,75.99,2024-05-17
1715,63,Female,Apparel,385.13,2024-04-07
1716,67,Female,Food & Beverage,90.6,2024-12-16
1717,35,Female,Electronics,266.89,2024-05-11
1718,52,Prefer Not to say,Home Goods,283.12,2024-05-06
1719,28,Male,Apparel,430.18,2024-04-07
1720,43,Male,Books,374.12,2024-08-28
1721,45,Male,Apparel,138.95,2024-10-13
1722,30,Male,Food & Beverage,199.58,2024-09-09
1723,48,Female,Home Goods,257.29,2024-09-19
1724,30,Female,Books,45.03,2024-04-14
1725,32,Male,Food & Beverage,59.64,2024-03-12
1726,59,Female,Books,196.88,2024-03-19
1727,57,Female,Books,329.61,2024-01-09
1728,51,Male,Electronics,412.82,2024-01-27
1729,25,Male,Home Goods,113.04,2024-08-01
1730,67,Female,Books,396.48,2024-10-23
1731,57,Male,Home Goods,357.89,2024-09-17
1732,56,Prefer Not to say,Books,229.53,2024-04-02
1733,45,Male,Electronics,145.01,2024-05-31
1734,38,Prefer Not to say,Books,99.27,2024-12-04
1735,39,Female,Books,293.53,2024-08-05
1736,19,Female,Food & Beverage,246.16,2024-09-01
1737,31,Female,Apparel,78.41,2024-04-29
1738,45,Female,Apparel,442.31,2024-05-04
1739,41,Male,Books,442.93,2024-01-20
1740,60,Male,Food & Beverage,489.85,2024-05-08
1741,36,Prefer Not to say,Food & Beverage,457.61,2024-09-03
1742,67,Male,Books,151.43,2024-06-17
1743,53,Prefer Not to say,Electronics,152.94,2024-05-07
1744,46,Prefer Not to say,Apparel,153.06,2024-12-04
1745,69,Female,Apparel,153.81,2024-11-12
1746,57,Female,Food & Beverage,375.51,2024-01-04
1747,20,Female,Apparel,406.08,2024-08-15
1748,18,Female,Food & Beverage,107.71,2024-07-25
1749,22,Prefer Not to say,Home Goods,31.8,2024-12-05
1750,40,Male,Home Goods,236.5,2024-11-06
1751,53,Prefer Not to say,Food & Beverage,109.47,2024-02-05
1752,69,Male,Food & Beverage,311.22,2024-11-19
1753,34,Female,Apparel,198.25,2024-10-24
1754,51,Prefer Not to say,Books,379.26,2024-07-23
1755,63,Female,Home Goods,414.68,2024-10-17
1756,34,Male,Books,72.06,2024-02-27
1757,25,Female,Apparel,454.24,2024-01-15
1758,33,Prefer Not to say,Home Goods,392.14,2024-04-03
1759,57,Female,Home Goods,411.6,2024-08-30
1760,23,Male,Apparel,10.65,2024-06-09
1761,19,Prefer Not to say,Home Goods,281.89,2024-01-29
1762,60,Female,Home Goods,332.23,2024-05-22
1763,28,Male,Food & Beverage,273.13,2024-08-14
1764,31,Male,Food & Beverage,25.83,2024-11-08
1765,67,Male,Apparel,218.35,2024-12-01
1766,18,Male,Food & Beverage,333.49,2024-06-18
1767,29,Male,Books,226.38,2024-07-25
1768,43,Female,Apparel,328.5,2024-05-01
1769,18,Female,Food & Beverage,228.13,2024-10-31
1770,64,Male,Books,416.99,2024-01-16
1771,37,Prefer Not to say,Food & Beverage,42.93,2024-11-22
1772,68,Male,Food & Beverage,409.76,2024-04-14
1773,46,Female,Home Goods,11.75,2024-12-31
1774,51,Female,Books,262.98,2024-10-18
1775,52,Prefer Not to say,Books,344.63,2024-05-06
1776,55,Female,Electronics,191.07,2024-11-17
1777,54,Male,Home Goods,140.07,2024-08-17
1778,69,Female,Food & Beverage,284.89,2024-10-05
1779,55,Female,Apparel,49.54,2024-05-15
1780,59,Male,Electronics,452.82,2024-03-26
1781,30,Female,Food & Beverage,471.13,2024-09-29
1782,58,Prefer Not to say,Books,182.14,2024-02-22
1783,42,Female,Home Goods,378.25,2024-05-21
1784,48,Male,Electronics,183.06,2024-07-09
1785,25,Male,Apparel,406.75,2024-09-18
1786,32,Male,Home Goods,487.58,2024-04-13
1787,27,Male,Electronics,447.73,2024-01-03
1788,36,Female,Books,33.84,2024-10-20
1789,22,Female,Home Goods,357.15,2024-03-12
1790,28,Female,Electronics,207.44,2024-01-24
1791,40,Female,Food & Beverage,284.45,2024-10-18
1792,63,Female,Food & Beverage,77.8,2024-08-15
1793,52,Female,Apparel,81.5,2024-01-26
1794,53,Female,Apparel,404.3,2024-04-01
1795,58,Prefer Not to say,Apparel,377.32,2024-05-16
1796,44,Male,Apparel,475.8,2024-10-23
1797,68,Female,Food & Beverage,426.87,2024-10-19
1798,57,Prefer Not to say,Books,415.83,2024-06-26
1799,69,Male,Books,112.38,2024-09-12
1800,48,Prefer Not to say,Electronics,329.76,2024-02-05
1801,20,Male,Electronics,439.2,2024-11-29
1802,33,Female,Home Goods,221.25,2024-03-28
1803,54,Prefer Not to say,Books,257.41,2024-06-19
1804,34,Male,Home Goods,401.92,2024-12-07
1805,47,Female,Apparel,209.12,2024-05-22
1806,23,Female,Apparel,443.33,2024-01-24
1807,59,Female,Apparel,465.77,2024-08-15
1808,26,Female,Home Goods,136.99,2024-10-06
1809,66,Prefer Not to say,Food & Beverage,315.57,2024-05-23
1810,31,Female,Home Goods,263.13,2024-11-09
1811,40,Male,Food & Beverage,492.6,2024-05-10
1812,38,Male,Home Goods,370.37,2024-05-21
1813,54,Prefer Not to say,Apparel,476.32,2024-06-07
1814,28,Male,Books,483.96,2024-07-28
1815,48,Female,Books,476.36,2024-09-07
1816,30,Female,Food & Beverage,459.81,2024-05-22
1817,42,Prefer Not to say,Food & Beverage,102.47,2024-05-03
1818,52,Female,Books,249.06,2024-02-05
1819,59,Female,Home Goods,57.73,2024-03-07
1820,55,Male,Apparel,147.9,2024-05-06
1821,62,Prefer Not to say,Electronics,155.53,2024-02-24
1822,64,Female,Electronics,437.06,2024-03-29
1823,38,Female,Food & Beverage,356.18,2024-07-07
1824,39,Female,Food & Beverage,95.78,2024-11-19
1825,59,Male,Books,391.88,2024-03-31
1826,52,Female,Electronics,238.04,2024-02-03
1827,21,Prefer Not to say,Electronics,380.34,2024-12-09
1828,22,Prefer Not to say,Home Goods,439.07,2024-10-14
1829,60,Female,Food & Beverage,201.84,2024-12-23
1830,55,Female,Apparel,498.63,2024-04-06
1831,23,Female,Food & Beverage,13.39,2024-08-09
1832,43,Female,Food & Beverage,364.57,2024-04-19
1833,53,Prefer Not to say,Books,423.54,2024-09-22
1834,47,Male,Food & Beverage,406.93,2024-06-09
1835,63,Male,Electronics,115.23,2024-10-26
1836,57,Prefer Not to say,Food & Beverage,16.88,2024-12-27
1837,23,Female,Food & Beverage,14.33,2024-01-28
1838,63,Female,Home Goods,431.55,2024-03-26
1839,26,Male,Home Goods,99.78,2024-06-18
1840,66,Female,Apparel,482.24,2024-09-08
1841,32,Prefer Not to say,Electronics,193.24,2024-05-31
1842,39,Female,Home Goods,32.33,2024-06-28
1843,68,Female,Electronics,58.36,2024-09-14
1844,46,Prefer Not to say,Electronics,460.42,2024-07-09
1845,26,Female,Electronics,417.52,2024-10-19
1846,51,Female,Apparel,145.19,2024-07-03
1847,22,Male,Food & Beverage,23.51,2024-10-11
1848,50,Male,Food & Beverage,168.41,2024-08-28
1849,53,Female,Apparel,333.32,2024-11-20
1850,28,Prefer Not to say,Home Goods,191.66,2024-05-10
1851,68,Male,Food & Beverage,110.26,2024-01-08
1852,52,Male,Apparel,363.74,2024-06-24
1853,19,Female,Food & Beverage,221.55,2024-10-05
1854,55,Prefer Not to say,Books,82.25,2024-01-03
1855,30,Male,Home Goods,363.66,2024-06-07
1856,38,Female,Books,474.67,2024-07-28
1857,20,Male,Electronics,430.47,2024-07-26
1858,56,Prefer Not to say,Home Goods,69.52,2024-05-12
1859,36,Female,Books,232.14,2024-05-25
1860,21,Prefer Not to say,Home Goods,323.85,2024-02-16
1861,68,Male,Home Goods,166.53,2024-07-05
1862,31,Female,Apparel,430.19,2024-03-22
1863,53,Prefer Not to say,Food & Beverage,244.46,2024-10-13
1864,33,Male,Food & Beverage,259.94,2024-11-22
1865,45,Female,Books,419.51,2024-01-19
1866,37,Prefer Not to say,Food & Beverage,492.27,2024-05-01
1867,41,Prefer Not to say,Home Goods,174.08,2024-03-03
1868,57,Prefer Not to say,Food & Beverage,109.36,2024-12-12
1869,68,Prefer Not to say,Home Goods,367.49,2024-10-04
1870,47,Prefer Not to say,Food & Beverage,228.09,2024-01-31
1871,58,Female,Apparel,441.98,2024-01-25
1872,34,Female,Apparel,334.73,2024-09-27
1873,61,Female,Books,440.73,2024-06-01
1874,47,Prefer Not to say,Electronics,41.05,2024-10-22
1875,29,Prefer Not to say,Electronics,436.45,2024-03-14
1876,27,Female,Books,368.42,2024-05-23
1877,21,Prefer Not to say,Electronics,211.05,2024-09-24
1878,58,Female,Food & Beverage,36.27,2024-06-22
1879,47,Female,Food & Beverage,296.52,2024-04-23
1880,65,Prefer Not to say,Home Goods,49.08,2024-12-13
1881,50,Prefer Not to say,Electronics,192.8,2024-04-29
1882,36,Female,Electronics,54.15,2024-06-20
1883,29,Male,Apparel,246.24,2024-11-18
1884,39,Female,Electronics,201.21,2024-02-15
1885,65,Female,Food & Beverage,49.57,2024-04-01
1886,60,Prefer Not to say,Apparel,43.61,2024-12-22
1887,67,Female,Apparel,108.77,2024-09-22
1888,26,Female,Apparel,49.91,2024-05-16
1889,64,Male,Books,326.26,2024-03-19
1890,23,Female,Apparel,361.86,2024-04-02
1891,35,Male,Food & Beverage,318.76,2024-10-14
1892,56,Female,Home Goods,280.65,2024-08-10
1893,34,Female,Apparel,280.43,2024-08-24
1894,38,Prefer Not to say,Books,298.96,2024-02-19
1895,41,Female,Electronics,278.93,2024-02-29
1896,63,Male,Home Goods,472.89,2024-12-22
1897,64,Prefer Not to say,Food & Beverage,200.06,2024-06-25
1898,63,Male,Home Goods,395.41,2024-03-25
1899,23,Prefer Not to say,Food & Beverage,61.31,2024-09-25
1900,40,Prefer Not to say,Books,198.43,2024-06-24
1901,66,Prefer Not to say,Books,281.79,2024-02-16
1902,46,Female,Apparel,452.06,2024-05-03
1903,65,Female,Apparel,107.75,2024-01-25
1904,35,Male,Books,372.11,2024-07-07
1905,57,Prefer Not to say,Apparel,461.68,2024-05-27
1906,51,Prefer Not to say,Electronics,253.59,2024-09-08
1907,34,Female,Electronics,293.59,2024-08-23
1908,47,Female,Home Goods,322.06,2024-04-29
1909,63,Male,Home Goods,332.09,2024-11-20
1910,61,Female,Home Goods,486.84,2024-06-14
1911,66,Female,Books,226.47,2024-11-13
1912,24,Prefer Not to say,Home Goods,420.8,2024-01-25
1913,60,Male,Apparel,457.27,2024-11-22
1914,44,Prefer Not to say,Electronics,46.25,2024-02-20
1915,18,Prefer Not to say,Apparel,339.43,2024-06-29
1916,29,Female,Apparel,499.06,2024-05-30
1917,50,Male,Apparel,239.93,2024-07-19
1918,58,Female,Home Goods,479.75,2024-03-30
1919,20,Male,Food & Beverage,360.53,2024-12-18
1920,22,Male,Apparel,408.66,2024-05-17
1921,36,Prefer Not to say,Books,142.18,2024-11-14
1922,59,Prefer Not to say,Electronics,416.47,2024-11-30
1923,68,Prefer Not to say,Apparel,306.92,2024-07-22
1924,38,Female,Food & Beverage,242.61,2024-07-29
1925,37,Prefer Not to say,Home Goods,243.68,2024-05-08
1926,61,Male,Books,240.44,2024-03-12
1927,37,Prefer Not to say,Food & Beverage,190.69,2024-06-04
1928,50,Male,Home Goods,313.65,2024-06-08
1929,28,Prefer Not to say,Apparel,491.17,2024-08-14
1930,31,Female,Electronics,443.29,2024-12-12
1931,45,Female,Home Goods,92.52,2024-10-02
1932,19,Male,Home Goods,336.77,2024-01-07
1933,26,Prefer Not to say,Electronics,111.83,2024-03-09
1934,67,Prefer Not to say,Electronics,424.9,2024-02-27
1935,48,Female,Home Goods,81.86,2024-05-13
1936,29,Female,Books,399.42,2024-08-31
1937,28,Female,Food & Beverage,463.58,2024-04-16
1938,56,Female,Electronics,138.62,2024-02-29
1939,28,Prefer Not to say,Home Goods,439.45,2024-05-16
1940,33,Female,Apparel,15.82,2024-08-14
1941,56,Female,Books,375.62,2024-11-23
1942,18,Prefer Not to say,Electronics,324.19,2024-08-21
1943,28,Female,Home Goods,132.08,2024-04-16
1944,34,Prefer Not to say,Apparel,194.9,2024-07-11
1945,58,Prefer Not to say,Apparel,271.73,2024-11-25
1946,37,Male,Electronics,358.96,2024-04-28
1947,38,Male,Food & Beverage,430.44,2024-09-14
1948,54,Prefer Not to say,Home Goods,337.67,2024-07-06
1949,27,Prefer Not to say,Apparel,470.74,2024-12-09
1950,42,Male,Electronics,473.61,2024-01-16
1951,42,Male,Electronics,460.54,2024-02-28
1952,37,Male,Electronics,485.22,2024-08-18
1953,58,Male,Electronics,437.46,2024-07-23
1954,50,Female,Food & Beverage,266.44,2024-06-28
1955,56,Female,Books,467.04,2024-12-20
1956,64,Female,Home Goods,495.12,2024-02-19
1957,35,Prefer Not to say,Apparel,19.71,2024-06-23
1958,53,Female,Electronics,353.25,2024-12-21
1959,32,Female,Books,159.55,2024-09-20
1960,43,Male,Home Goods,302.82,2024-02-04
1961,43,Male,Food & Beverage,333.07,2024-03-10
1962,40,Prefer Not to say,Apparel,166.14,2024-12-30
1963,64,Female,Home Goods,451.18,2024-12-05
1964,26,Prefer Not to say,Electronics,129.57,2024-11-30
1965,30,Prefer Not to say,Books,178.75,2024-05-12
1966,38,Prefer Not to say,Electronics,312.23,2024-06-18
1967,27,Prefer Not to say,Home Goods,465.07,2024-01-21
1968,66,Male,Apparel,438.49,2024-03-26
1969,67,Female,Food & Beverage,483.81,2024-12-13
1970,37,Prefer Not to say,Home Goods,394.07,2024-03-14
